UK000056225,18590102,TMIN,-11,,,E,
UK000056225,18590102,PRCP,3,,,E,
USC00047738,18590102,PRCP,0,P,,0,
USC00053010,18590102,PRCP,0,,,F,
USC00064757,18590102,PRCP,0,,,F,
USC00090430,18590102,PRCP,0,P,,6,
USC00361234,18590102,PRCP,0,,,F,
USC00361920,18590102,PRCP,0,,,F,
USC00413270,18590102,TMAX,144,,,F,
USC00413270,18590102,TMIN,17,,,F,
USC00413270,18590102,PRCP,0,,,F,
USP00CA0001,18590102,PRCP,0,,,F,
USW00014838,18590102,SNOW,13,,,F,
USW00093725,18590102,PRCP,0,,,F,
AGE00135039,18590103,TMAX,140,,,E,
AGE00135039,18590103,TMIN,55,,,E,
AGE00135039,18590103,PRCP,0,,,E,
ASN00023000,18590103,PRCP,0,,,a,
ASN00056002,18590103,PRCP,0,,,a,
ASN00058063,18590103,PRCP,0,,,a,
ASN00061035,18590103,PRCP,0,,,a,
ASN00063004,18590103,TMAX,311,,,a,
ASN00063004,18590103,TMIN,128,,,a,
ASN00063004,18590103,PRCP,0,,,a,
ASN00066046,18590103,PRCP,0,,,a,
ASN00066062,18590103,TMAX,242,,,a,
ASN00066062,18590103,TMIN,153,,,a,
ASN00066062,18590103,PRCP,3,,,a,
ASN00070023,18590103,PRCP,0,,,a,
ASN00070037,18590103,PRCP,0,,,a,
ASN00074128,18590103,TMAX,332,,,a,
ASN00074128,18590103,TMIN,140,,,a,
ASN00074128,18590103,PRCP,0,,,a,
ASN00086071,18590103,TMAX,211,,,a,
ASN00086071,18590103,TMIN,132,,,a,
ASN00086071,18590103,PRCP,0,,,a,
ASN00087046,18590103,PRCP,0,,,a,
ASN00089049,18590103,PRCP,0,,,a,
ASN00094132,18590103,PRCP,0,,,a,
AU000005901,18590103,TMAX,-3,,,E,
AU000005901,18590103,TMIN,-20,,,E,
BE000006447,18590103,TMAX,48,,,I,
BE000006447,18590103,TMIN,12,,,I,
CA006158350,18590103,TMAX,22,,,C,
CA006158350,18590103,TMIN,-44,,,C,
CA006158350,18590103,PRCP,3,,,C,
CA006158350,18590103,SNOW,3,,,C,
EZE00100082,18590103,TMAX,9,,,E,
EZE00100082,18590103,TMIN,-9,,,E,
EZE00100082,18590103,PRCP,4,,,E,
GM000004204,18590103,TMAX,21,,,E,
GM000004204,18590103,TMIN,-3,,,E,
GM000004204,18590103,PRCP,7,,,E,
GME00127462,18590103,TMAX,16,,,E,
GME00127462,18590103,TMIN,-20,,,E,
GME00127462,18590103,PRCP,0,,,E,
HRE00105189,18590103,PRCP,0,,,E,
ITE00100550,18590103,TMAX,39,,,E,
ITE00100550,18590103,TMIN,-26,,,E,
ITE00100550,18590103,PRCP,0,,,E,
ITE00100552,18590103,PRCP,0,,,E,
ITE00100554,18590103,TMAX,33,,,E,
ITE00100554,18590103,TMIN,-46,,,E,
ITE00100554,18590103,PRCP,0,,,E,
ITE00105250,18590103,PRCP,0,,,E,
NLE00100499,18590103,PRCP,2,,,E,
NLM00006235,18590103,PRCP,6,,,E,
SF000208660,18590103,PRCP,0,,,I,
SG000061612,18590103,TMAX,270,,,I,
SG000061612,18590103,TMIN,142,,,I,
SG000061612,18590103,PRCP,0,,,I,
SW000008525,18590103,PRCP,0,,,E,
SWE00138836,18590103,PRCP,0,,,E,
SWE00139148,18590103,TMAX,36,,,E,
SWE00139148,18590103,TMIN,-83,,,E,
SWE00139148,18590103,PRCP,0,,,E,
SWE00140186,18590103,PRCP,18,,,E,
SWM00002485,18590103,PRCP,9,,,E,
UK000047811,18590103,TMAX,72,,,E,
UK000047811,18590103,TMIN,11,,,E,
UK000047811,18590103,PRCP,1,,,E,
UK000056225,18590103,TMAX,56,,,E,
UK000056225,18590103,TMIN,-17,,,E,
UK000056225,18590103,PRCP,3,,,E,
USC00047738,18590103,PRCP,0,P,,0,
USC00053010,18590103,PRCP,0,,,F,
USC00064757,18590103,PRCP,0,,,F,
USC00090430,18590103,PRCP,3,,,6,
USC00361234,18590103,PRCP,0,,,F,
USC00361920,18590103,PRCP,0,,,F,
USC00413270,18590103,TMAX,139,,,F,
USC00413270,18590103,TMIN,22,,,F,
USC00413270,18590103,PRCP,0,,,F,
USP00CA0001,18590103,PRCP,0,,,F,
USW00014838,18590103,SNOW,11,,,F,
USW00093725,18590103,PRCP,0,,,F,
AGE00135039,18590104,TMAX,113,,,E,
AGE00135039,18590104,TMIN,43,,,E,
AGE00135039,18590104,PRCP,0,,,E,
ASN00023000,18590104,PRCP,0,,,a,
ASN00056002,18590104,PRCP,0,,,a,
ASN00058063,18590104,PRCP,0,,,a,
ASN00061035,18590104,PRCP,13,,,a,
ASN00063004,18590104,TMAX,322,,,a,
ASN00063004,18590104,TMIN,133,,,a,
ASN00063004,18590104,PRCP,0,,,a,
ASN00066046,18590104,PRCP,0,,,a,
ASN00066062,18590104,TMAX,247,,,a,
ASN00066062,18590104,TMIN,174,,,a,
ASN00066062,18590104,PRCP,0,,,a,
ASN00070023,18590104,PRCP,0,,,a,
ASN00070037,18590104,PRCP,0,,,a,
ASN00074128,18590104,TMAX,326,,,a,
ASN00074128,18590104,TMIN,137,,,a,
ASN00074128,18590104,PRCP,0,,,a,
ASN00086071,18590104,TMAX,221,,,a,
ASN00086071,18590104,TMIN,135,,,a,
ASN00086071,18590104,PRCP,0,,,a,
ASN00087046,18590104,PRCP,0,,,a,
ASN00089049,18590104,PRCP,0,,,a,
ASN00094132,18590104,PRCP,0,,,a,
AU000005901,18590104,TMAX,28,,,E,
AU000005901,18590104,TMIN,-20,,,E,
BE000006447,18590104,TMAX,62,,,I,
BE000006447,18590104,TMIN,18,,,I,
CA006158350,18590104,TMAX,17,,,C,
CA006158350,18590104,TMIN,-6,,,C,
CA006158350,18590104,PRCP,5,,,C,
CA006158350,18590104,SNOW,5,,,C,
EZE00100082,18590104,TMAX,38,,,E,
EZE00100082,18590104,TMIN,-3,,,E,
EZE00100082,18590104,PRCP,3,,,E,
GM000004204,18590104,TMAX,38,,,E,
GM000004204,18590104,TMIN,10,,,E,
GM000004204,18590104,PRCP,10,,,E,
GME00127462,18590104,TMAX,38,,,E,
GME00127462,18590104,TMIN,28,,I,E,
GME00127462,18590104,PRCP,0,,,E,
HRE00105189,18590104,PRCP,0,,,E,
ITE00100550,18590104,TMAX,40,,,E,
ITE00100550,18590104,TMIN,-26,,,E,
ITE00100550,18590104,PRCP,0,,,E,
ITE00100552,18590104,PRCP,0,,,E,
ITE00100554,18590104,TMAX,16,,,E,
ITE00100554,18590104,TMIN,-40,,,E,
ITE00100554,18590104,PRCP,0,,,E,
ITE00105250,18590104,PRCP,0,,,E,
NLE00100499,18590104,PRCP,2,,,E,
NLM00006235,18590104,PRCP,0,,,E,
SF000208660,18590104,PRCP,0,,,I,
SG000061612,18590104,TMAX,280,,,I,
SG000061612,18590104,TMIN,160,,,I,
SG000061612,18590104,PRCP,0,,,I,
SW000008525,18590104,PRCP,0,,,E,
SWE00138836,18590104,PRCP,0,,,E,
SWE00139148,18590104,TMAX,41,,,E,
SWE00139148,18590104,TMIN,-62,,,E,
SWE00139148,18590104,PRCP,0,,,E,
SWE00140186,18590104,PRCP,0,,,E,
SWM00002485,18590104,PRCP,0,,,E,
UK000047811,18590104,TMAX,80,,,E,
UK000047811,18590104,TMIN,54,,,E,
UK000047811,18590104,PRCP,0,,,E,
UK000056225,18590104,TMAX,67,,,E,
UK000056225,18590104,TMIN,6,,,E,
UK000056225,18590104,PRCP,0,,,E,
USC00047738,18590104,PRCP,0,P,,0,
USC00053010,18590104,PRCP,0,,,F,
USC00064757,18590104,PRCP,569,,,F,
USC00064757,18590104,SNOW,66,,,F,
USC00090430,18590104,PRCP,0,P,,6,
USC00361234,18590104,PRCP,33,,,F,
USC00361234,18590104,SNOW,19,,,F,
USC00361920,18590104,PRCP,38,,,F,
USC00413270,18590104,TMAX,128,,,F,
USC00413270,18590104,TMIN,6,,,F,
USC00413270,18590104,PRCP,0,,,F,
USP00CA0001,18590104,PRCP,0,,,F,
USW00014838,18590104,SNOW,3,,,F,
USW00093725,18590104,PRCP,0,,,F,
USW00093725,18590104,SNOW,51,,,F,
AGE00135039,18590105,TMAX,110,,,E,
AGE00135039,18590105,TMIN,45,,,E,
AGE00135039,18590105,PRCP,0,,,E,
ASN00023000,18590105,PRCP,0,,,a,
ASN00056002,18590105,PRCP,0,,,a,
ASN00058063,18590105,PRCP,0,,,a,
ASN00061035,18590105,PRCP,0,,,a,
ASN00063004,18590105,TMAX,317,,,a,
ASN00063004,18590105,TMIN,128,,,a,
ASN00063004,18590105,PRCP,0,,,a,
ASN00066046,18590105,PRCP,0,,,a,
ASN00066062,18590105,TMAX,246,,,a,
ASN00066062,18590105,TMIN,169,,,a,
ASN00066062,18590105,PRCP,10,,,a,
ASN00070023,18590105,PRCP,0,,,a,
ASN00070037,18590105,PRCP,0,,,a,
ASN00074128,18590105,TMAX,362,,,a,
ASN00074128,18590105,TMIN,134,,,a,
ASN00074128,18590105,PRCP,0,,,a,
ASN00086071,18590105,TMAX,283,,,a,
ASN00086071,18590105,TMIN,121,,,a,
ASN00086071,18590105,PRCP,0,,,a,
ASN00087046,18590105,PRCP,0,,,a,
ASN00089049,18590105,PRCP,0,,,a,
ASN00094132,18590105,PRCP,0,,,a,
AU000005901,18590105,TMAX,35,,,E,
AU000005901,18590105,TMIN,-28,,,E,
BE000006447,18590105,TMAX,34,,,I,
BE000006447,18590105,TMIN,23,,,I,
CA006158350,18590105,TMAX,44,,,C,
CA006158350,18590105,TMIN,-28,,,C,
CA006158350,18590105,PRCP,0,,,C,
CA006158350,18590105,SNOW,0,,,C,
EZE00100082,18590105,TMAX,22,,,E,
EZE00100082,18590105,TMIN,-20,,,E,
EZE00100082,18590105,PRCP,0,,,E,
GM000004204,18590105,TMAX,13,,,E,
GM000004204,18590105,TMIN,-11,,,E,
GM000004204,18590105,PRCP,0,,,E,
GME00127462,18590105,TMAX,10,,,E,
GME00127462,18590105,TMIN,-23,,,E,
GME00127462,18590105,PRCP,0,,,E,
HRE00105189,18590105,PRCP,0,,,E,
ITE00100550,18590105,TMAX,41,,,E,
ITE00100550,18590105,TMIN,-31,,,E,
ITE00100550,18590105,PRCP,0,,,E,
ITE00100552,18590105,PRCP,0,,,E,
ITE00100554,18590105,TMAX,20,,,E,
ITE00100554,18590105,TMIN,-44,,,E,
ITE00100554,18590105,PRCP,0,,,E,
ITE00105250,18590105,PRCP,0,,,E,
NLE00100499,18590105,PRCP,0,,,E,
NLM00006235,18590105,PRCP,11,,,E,
SF000208660,18590105,PRCP,0,,,I,
SG000061612,18590105,TMAX,280,,,I,
SG000061612,18590105,TMIN,150,,,I,
SG000061612,18590105,PRCP,0,,,I,
SW000008525,18590105,PRCP,0,,,E,
SWE00138836,18590105,PRCP,0,,,E,
SWE00139148,18590105,TMAX,-2,,,E,
SWE00139148,18590105,TMIN,-74,,,E,
SWE00139148,18590105,PRCP,0,,,E,
SWE00140186,18590105,PRCP,0,,,E,
SWM00002485,18590105,PRCP,0,,,E,
UK000047811,18590105,TMAX,68,,,E,
UK000047811,18590105,TMIN,43,,,E,
UK000047811,18590105,PRCP,0,,,E,
UK000056225,18590105,TMAX,53,,,E,
UK000056225,18590105,TMIN,6,,,E,
UK000056225,18590105,PRCP,0,,,E,
USC00047738,18590105,PRCP,0,P,,0,
USC00053010,18590105,PRCP,0,,,F,
USC00064757,18590105,PRCP,0,,,F,
USC00090430,18590105,PRCP,0,P,,6,
USC00361234,18590105,PRCP,0,,,F,
USC00361920,18590105,PRCP,0,,,F,
USC00413270,18590105,TMAX,150,,,F,
USC00413270,18590105,TMIN,33,,,F,
USC00413270,18590105,PRCP,0,,,F,
USP00CA0001,18590105,PRCP,0,T,,F,
USW00014838,18590105,SNOW,8,,,F,
USW00093725,18590105,PRCP,0,,,F,
AGE00135039,18590106,TMAX,115,,,E,
AGE00135039,18590106,TMIN,47,,,E,
AGE00135039,18590106,PRCP,75,,,E,
ASN00023000,18590106,PRCP,0,,,a,
ASN00056002,18590106,PRCP,0,,,a,
ASN00058063,18590106,PRCP,0,,,a,
ASN00061035,18590106,PRCP,76,,,a,
ASN00063004,18590106,TMAX,278,,,a,
ASN00063004,18590106,TMIN,117,,,a,
ASN00063004,18590106,PRCP,178,,,a,
ASN00066046,18590106,PRCP,28,,,a,
ASN00066062,18590106,TMAX,222,,,a,
ASN00066062,18590106,TMIN,159,,,a,
ASN00066062,18590106,PRCP,86,,,a,
ASN00070023,18590106,PRCP,5,,,a,
ASN00070037,18590106,PRCP,196,,,a,
ASN00074128,18590106,TMAX,388,,,a,
ASN00074128,18590106,TMIN,179,,,a,
ASN00074128,18590106,PRCP,0,,,a,
ASN00086071,18590106,TMAX,269,,,a,
ASN00086071,18590106,TMIN,147,,,a,
ASN00086071,18590106,PRCP,0,,,a,
ASN00087046,18590106,PRCP,0,,,a,
ASN00089049,18590106,PRCP,0,,,a,
ASN00094132,18590106,PRCP,0,,,a,
AU000005901,18590106,TMAX,-21,,,E,
AU000005901,18590106,TMIN,-90,,,E,
BE000006447,18590106,TMAX,23,,,I,
BE000006447,18590106,TMIN,-28,,,I,
CA006158350,18590106,TMAX,6,,,C,
CA006158350,18590106,TMIN,-28,,,C,
CA006158350,18590106,PRCP,51,,,C,
CA006158350,18590106,SNOW,51,,,C,
EZE00100082,18590106,TMAX,-20,,,E,
EZE00100082,18590106,TMIN,-70,,,E,
EZE00100082,18590106,PRCP,0,,,E,
GM000004204,18590106,TMAX,-10,,,E,
GM000004204,18590106,TMIN,-73,,,E,
GM000004204,18590106,PRCP,1,,,E,
GME00127462,18590106,TMAX,5,,,E,
GME00127462,18590106,TMIN,-6,,,E,
GME00127462,18590106,PRCP,0,,,E,
HRE00105189,18590106,PRCP,0,,,E,
ITE00100550,18590106,TMAX,29,,,E,
ITE00100550,18590106,TMIN,-38,,,E,
ITE00100550,18590106,PRCP,0,,,E,
ITE00100552,18590106,PRCP,0,,,E,
ITE00100554,18590106,TMAX,5,,,E,
ITE00100554,18590106,TMIN,-59,,,E,
ITE00100554,18590106,PRCP,0,,,E,
ITE00105250,18590106,PRCP,35,,,E,
NLE00100499,18590106,PRCP,14,,,E,
NLM00006235,18590106,PRCP,27,,,E,
SF000208660,18590106,PRCP,0,,,I,
SG000061612,18590106,TMAX,274,,,I,
SG000061612,18590106,TMIN,144,,,I,
SG000061612,18590106,PRCP,0,,,I,
SW000008525,18590106,PRCP,0,,,E,
SWE00138836,18590106,PRCP,28,,,E,
SWE00139148,18590106,TMAX,5,,,E,
SWE00139148,18590106,TMIN,-50,,,E,
SWE00139148,18590106,PRCP,0,,,E,
SWE00140186,18590106,PRCP,0,,,E,
SWM00002485,18590106,PRCP,0,,,E,
UK000047811,18590106,TMAX,73,,,E,
UK000047811,18590106,TMIN,37,,,E,
UK000047811,18590106,PRCP,3,,,E,
UK000056225,18590106,TMAX,25,,,E,
UK000056225,18590106,TMIN,8,,,E,
UK000056225,18590106,PRCP,0,,,E,
USC00047738,18590106,PRCP,0,P,,0,
USC00053010,18590106,PRCP,0,,,F,
USC00064757,18590106,PRCP,0,,,F,
USC00090430,18590106,PRCP,185,,,6,
USC00361234,18590106,PRCP,0,,,F,
USC00361920,18590106,PRCP,0,,,F,
USC00413270,18590106,TMAX,178,,,F,
USC00413270,18590106,TMIN,-17,,,F,
USC00413270,18590106,PRCP,0,,,F,
USP00CA0001,18590106,PRCP,0,,,F,
USW00014838,18590106,SNOW,3,,,F,
USW00093725,18590106,PRCP,0,,,F,
AGE00135039,18590107,TMAX,115,,,E,
AGE00135039,18590107,TMIN,45,,,E,
AGE00135039,18590107,PRCP,0,,,E,
ASN00023000,18590107,PRCP,0,,,a,
ASN00056002,18590107,PRCP,86,,,a,
ASN00058063,18590107,PRCP,15,,,a,
ASN00061035,18590107,PRCP,8,,,a,
ASN00063004,18590107,TMAX,272,,,a,
ASN00063004,18590107,TMIN,128,,,a,
ASN00063004,18590107,PRCP,572,,,a,
ASN00066046,18590107,PRCP,0,,,a,
ASN00066062,18590107,TMAX,247,,,a,
ASN00066062,18590107,TMIN,174,,,a,
ASN00066062,18590107,PRCP,0,,,a,
ASN00070023,18590107,PRCP,114,,,a,
ASN00070037,18590107,PRCP,48,,,a,
ASN00074128,18590107,TMAX,396,,,a,
ASN00074128,18590107,TMIN,163,,,a,
ASN00074128,18590107,PRCP,0,,,a,
ASN00086071,18590107,TMAX,268,,,a,
ASN00086071,18590107,TMIN,173,,,a,
ASN00086071,18590107,PRCP,0,,,a,
ASN00087046,18590107,PRCP,0,,,a,
ASN00089049,18590107,PRCP,0,,,a,
ASN00094132,18590107,PRCP,0,,,a,
AU000005901,18590107,TMAX,21,,,E,
AU000005901,18590107,TMIN,-73,,,E,
BE000006447,18590107,TMAX,27,,,I,
BE000006447,18590107,TMIN,-26,,,I,
CA006158350,18590107,TMAX,6,,,C,
CA006158350,18590107,TMIN,-33,,,C,
CA006158350,18590107,PRCP,51,,,C,
CA006158350,18590107,SNOW,51,,,C,
EZE00100082,18590107,TMAX,-4,,,E,
EZE00100082,18590107,TMIN,-67,,,E,
EZE00100082,18590107,PRCP,2,,,E,
GM000004204,18590107,TMAX,18,,,E,
GM000004204,18590107,TMIN,-60,,,E,
GM000004204,18590107,PRCP,0,,,E,
GME00127462,18590107,TMAX,24,,,E,
GME00127462,18590107,TMIN,-18,,,E,
GME00127462,18590107,PRCP,0,,,E,
HRE00105189,18590107,PRCP,0,,,E,
ITE00100550,18590107,TMAX,24,,,E,
ITE00100550,18590107,TMIN,-60,,,E,
ITE00100550,18590107,PRCP,0,,,E,
ITE00100552,18590107,PRCP,0,,,E,
ITE00100554,18590107,TMAX,-23,,,E,
ITE00100554,18590107,TMIN,-65,,,E,
ITE00100554,18590107,PRCP,0,,,E,
ITE00105250,18590107,PRCP,0,,,E,
NLE00100499,18590107,PRCP,4,,,E,
NLM00006235,18590107,PRCP,0,,,E,
SF000208660,18590107,PRCP,10,,,I,
SG000061612,18590107,TMAX,290,,,I,
SG000061612,18590107,TMIN,160,,,I,
SG000061612,18590107,PRCP,0,,,I,
SW000008525,18590107,PRCP,0,,,E,
SWE00138836,18590107,PRCP,0,,,E,
SWE00139148,18590107,TMAX,5,,,E,
SWE00139148,18590107,TMIN,-62,,,E,
SWE00139148,18590107,PRCP,9,,,E,
SWE00140186,18590107,PRCP,3,,,E,
SWM00002485,18590107,PRCP,0,,,E,
UK000047811,18590107,TMAX,54,,,E,
UK000047811,18590107,TMIN,8,,,E,
UK000047811,18590107,PRCP,0,,,E,
UK000056225,18590107,TMAX,19,,,E,
UK000056225,18590107,TMIN,-14,,,E,
UK000056225,18590107,PRCP,0,,,E,
USC00047738,18590107,PRCP,0,P,,0,
USC00053010,18590107,PRCP,0,,,F,
USC00064757,18590107,PRCP,264,,,F,
USC00090430,18590107,PRCP,0,P,,6,
USC00361234,18590107,PRCP,112,,,F,
USC00361920,18590107,PRCP,0,,,F,
USC00413270,18590107,TMAX,39,,,F,
USC00413270,18590107,TMIN,-50,,,F,
USC00413270,18590107,PRCP,0,,,F,
USP00CA0001,18590107,PRCP,0,,,F,
USW00093725,18590107,PRCP,196,,,F,
AGE00135039,18590108,TMAX,110,,,E,
AGE00135039,18590108,TMIN,55,,,E,
AGE00135039,18590108,PRCP,0,,,E,
ASN00023000,18590108,PRCP,0,,,a,
ASN00056002,18590108,PRCP,5,,,a,
ASN00058063,18590108,PRCP,0,,,a,
ASN00061035,18590108,PRCP,0,,,a,
ASN00063004,18590108,TMAX,272,,,a,
ASN00063004,18590108,TMIN,100,,,a,
ASN00063004,18590108,PRCP,102,,,a,
ASN00066046,18590108,PRCP,0,,,a,
ASN00066062,18590108,TMAX,251,,,a,
ASN00066062,18590108,TMIN,186,,,a,
ASN00066062,18590108,PRCP,3,,,a,
ASN00070023,18590108,PRCP,112,,,a,
ASN00070037,18590108,PRCP,48,,,a,
ASN00074128,18590108,TMAX,232,,,a,
ASN00074128,18590108,TMIN,165,,,a,
ASN00074128,18590108,PRCP,13,,,a,
ASN00086071,18590108,TMAX,208,,,a,
ASN00086071,18590108,TMIN,157,,,a,
ASN00086071,18590108,PRCP,10,,,a,
ASN00087046,18590108,PRCP,0,,,a,
ASN00089049,18590108,PRCP,0,,,a,
ASN00094132,18590108,PRCP,0,,,a,
AU000005901,18590108,TMAX,14,,,E,
AU000005901,18590108,TMIN,-45,,,E,
BE000006447,18590108,TMAX,11,,,I,
BE000006447,18590108,TMIN,-18,,,I,
CA006158350,18590108,TMAX,-133,,,C,
CA006158350,18590108,TMIN,-161,,,C,
CA006158350,18590108,PRCP,13,,,C,
CA006158350,18590108,SNOW,13,,,C,
EZE00100082,18590108,TMAX,-5,,,E,
EZE00100082,18590108,TMIN,-58,,,E,
EZE00100082,18590108,PRCP,3,,,E,
GM000004204,18590108,TMAX,5,,,E,
GM000004204,18590108,TMIN,-45,,,E,
GM000004204,18590108,PRCP,4,,,E,
GME00127462,18590108,TMAX,-10,,,E,
GME00127462,18590108,TMIN,-23,,,E,
GME00127462,18590108,PRCP,0,,,E,
HRE00105189,18590108,PRCP,0,,,E,
ITE00100550,18590108,TMAX,15,,,E,
